2641	57	pat
2642	57	pat
2643	59	pat
2644	57	pat
2645	56	pat
2646	55	pat
2672	124	pat
2673	122	pat
2674	122	pat
2675	84	pat
2741	82	pat
2742	83	pat
2743	84	pat
2744	59	pat
2745	59	pat
2746	59	pat
2768	58	pat
2769	58	pat
2770	57	pat
2771	57	pat
2856	108	pat
2878	67	pat
2879	66	pat
2880	65	pat
2881	65	pat
2882	65	pat
2883	66	pat
2884	65	pat
2885	67	pat
2886	67	pat
2887	68	pat
2888	69	pat
2889	69	pat
2890	69	pat
2891	70	pat
2892	70	pat
2893	70	pat
2922	69	pat
2923	69	pat
2924	69	pat
2925	68	pat
2970	68	pat
2971	66	pat
2995	63	pat
3036	58	pat
3037	58	pat
3038	59	pat
3039	60	pat
3076	60	pat
3077	63	pat
3078	59	pat
3079	62	pat
3080	62	pat
3081	63	pat
3269	60	pat
3270	63	pat
3271	59	pat
3272	62	pat
3273	62	pat
3274	63	pat
3362	66	pat
3363	67	pat
3364	68	pat
3387	71	pat
3388	70	pat
3389	70	pat
3390	71	pat
3391	71	pat
3392	71	pat
3393	70	pat
3394	70	pat
3395	71	pat
3396	71	pat
3397	70	pat
3398	70	pat
3399	70	pat
3400	71	pat
3401	71	pat
3402	71	pat
3403	71	pat
3404	72	pat
3405	72	pat
3406	71	pat
3407	71	pat
3478	33	pat
3479	33	pat
3480	34	pat
3481	34	pat
3482	34	pat
3483	33	pat
3484	33	pat
3485	33	pat
3486	33	pat
3487	33	pat
3625	29	pat
3632	29	pat
3633	28	pat
3659	29	pat
3660	29	pat
3661	30	pat
3662	30	pat
3663	30	pat
3664	31	pat
3665	31	pat
3666	32	pat
3667	32	pat
3668	32	pat
3669	34	pat
3670	34	pat
3671	34	pat
3672	34	pat
3673	34	pat
3674	34	pat
3675	33	pat
3719	32	pat
3720	30	pat
3721	30	pat
3722	31	pat
3723	31	pat
3724	31	pat
3725	31	pat
3726	33	pat
3727	33	pat
3728	34	pat
3729	35	pat
3730	34	pat
3731	34	pat
3732	34	pat
3733	34	pat
3734	34	pat
3735	34	pat
3736	34	pat
3737	34	pat
3738	34	pat
3739	35	pat
3740	76	pat
3741	76	pat
3742	75	pat
3743	77	pat
3844	32	pat
4254	21	pat
4255	20	pat
4256	20	pat
4257	20	pat
4258	20	pat
4259	20	pat
4260	20	pat
4261	20	pat
4262	20	pat
4263	20	pat
4264	20	pat
4265	20	pat
4266	20	pat
4267	21	pat
4268	21	pat
4269	22	pat
4270	22	pat
4271	22	pat
4272	22	pat
4273	22	pat
4274	22	pat
4275	22	pat
4276	21	pat
4277	21	pat
4278	21	pat
4279	21	pat
4280	21	pat
4281	22	pat
4282	24	pat
4283	24	pat
4284	24	pat
4285	23	pat
4286	24	pat
4316	26	pat
4317	26	pat
4318	26	pat
4319	26	pat
4320	26	pat
4321	26	pat
4322	26	pat
4323	27	pat
4324	27	pat
4325	27	pat
4326	27	pat
4327	28	pat
4328	30	pat
4329	29	pat
4330	28	pat
4331	28	pat
4332	28	pat
4333	28	pat
4334	28	pat
4335	29	pat
4336	29	pat
4347	29	pat
4348	30	pat
4349	31	pat
4350	31	pat
4351	31	pat
4352	31	pat
4353	33	pat
4354	33	pat
4355	33	pat
4356	33	pat
4357	34	pat
4358	33	pat
4359	33	pat
4360	33	pat
4361	34	pat
4362	34	pat
4363	34	pat
4364	34	pat
4365	35	pat
4366	36	pat
4367	36	pat
4368	36	pat
4369	36	pat
4370	37	pat
4371	37	pat
4372	38	pat
4373	38	pat
4374	38	pat
4375	37	pat
4376	37	pat
4377	37	pat
4380	37	pat
4381	37	pat
4382	37	pat
4383	37	pat
4384	37	pat
4385	37	pat
4386	37	pat
4387	36	pat
4388	36	pat
4390	36	pat
4391	36	pat
4392	36	pat
4393	36	pat
4394	36	pat
4395	36	pat
4396	36	pat
4397	36	pat
4398	36	pat
4399	36	pat
4415	33	pat
4416	33	pat
5007	62	pat
5008	61	pat
5009	61	pat
5168	102	pat
5232	69	pat
5233	69	pat
5234	69	pat
5235	69	pat
5236	69	pat
5237	101	pat
5238	101	pat
5239	101	pat
5240	103	pat
5241	102	pat
5242	102	pat
5243	62	pat
5244	62	pat
5245	62	pat
5246	62	pat
5247	61	pat
5248	60	pat
5249	59	pat
5250	58	pat
5251	58	pat
5252	58	pat
5253	58	pat
5254	58	pat
5255	57	pat
5256	57	pat
5257	57	pat
5258	56	pat
5259	55	pat
5260	56	pat
5261	56	pat
5287	55	pat
5288	55	pat
5289	56	pat
5290	55	pat
5291	55	pat
5292	55	pat
5293	55	pat
5360	45	pat
5361	44	pat
5362	45	pat
5364	45	pat
5365	46	pat
5366	46	pat
5367	45	pat
5368	47	pat
5369	47	pat
5370	47	pat
5371	49	pat
5372	48	pat
5373	49	pat
5374	50	pat
5375	50	pat
5376	49	pat
5377	50	pat
5378	50	pat
5390	56	pat
5391	55	pat
5392	25	pat
5393	25	pat
5406	23	pat
5407	23	pat
5408	23	pat
5409	23	pat
5410	23	pat
5417	23	pat
5418	25	pat
5419	25	pat
5421	54	pat
5422	51	pat
5423	53	pat
5424	53	pat
5431	24	pat
5432	24	pat
5433	24	pat
5447	48	pat
5448	48	pat
5449	48	pat
5450	48	pat
5452	47	pat
5453	47	pat
5454	48	pat
5455	48	pat
5483	29	pat
5492	52	pat
5493	52	pat
5494	53	pat
5544	28	pat
5545	28	pat
5546	28	pat
5547	28	pat
5548	28	pat
5549	28	pat
5550	28	pat
5551	28	pat
5552	28	pat
5553	28	pat
5554	28	pat
5555	27	pat
5556	27	pat
5557	27	pat
5570	53	pat
5571	54	pat
5572	54	pat
5573	55	pat
5574	55	pat
5575	55	pat
5576	55	pat
5577	56	pat
5578	56	pat
5581	30	pat
5582	30	pat
5583	30	pat
5584	31	pat
5585	31	pat
5586	31	pat
6296	17	pat
6297	17	pat
6298	19	pat
6299	18	pat
6300	18	pat
6301	18	pat
6302	18	pat
6303	18	pat
6304	18	pat
6306	19	pat
6307	18	pat
6308	18	pat
6339	17	pat
6340	17	pat
6341	17	pat
6342	17	pat
6343	18	pat
6344	18	pat
6345	18	pat
6346	19	pat
6347	19	pat
6348	19	pat
6350	17	pat
6351	17	pat
6352	17	pat
6353	17	pat
6360	18	pat
6363	18	pat
6364	18	pat
6381	17	pat
6383	16	pat
6384	16	pat
6431	23	pat
6432	23	pat
6433	23	pat
6434	23	pat
6435	23	pat
6436	23	pat
6437	23	pat
6438	23	pat
6439	23	pat
6440	23	pat
6441	22	pat
6442	22	pat
6443	22	pat
6444	22	pat
6445	22	pat
6446	22	pat
6468	24	pat
6469	24	pat
6470	25	pat
6471	25	pat
6472	25	pat
6473	25	pat
6474	24	pat
6475	23	pat
6476	23	pat
6477	23	pat
6478	24	pat
6479	24	pat
6480	24	pat
6481	25	pat
6482	25	pat
6483	24	pat
6484	24	pat
6485	23	pat
6486	23	pat
6498	25	pat
6499	25	pat
6500	25	pat
6501	25	pat
6502	25	pat
6503	25	pat
6508	26	pat
6509	26	pat
6516	27	pat
6517	28	pat
6518	28	pat
6519	28	pat
6520	28	pat
6521	28	pat
6522	27	pat
6523	27	pat
6524	26	pat
6525	26	pat
6526	26	pat
6527	26	pat
6528	26	pat
6529	26	pat
6549	71	pat
6550	75	pat
6551	74	pat
6552	74	pat
6553	72	pat
6554	75	pat
6555	74	pat
6556	74	pat
6557	73	pat
6558	72	pat
6559	73	pat
6560	74	pat
6561	53	pat
6562	54	pat
6563	56	pat
6564	56	pat
6565	56	pat
6566	57	pat
6567	60	pat
6568	60	pat
6569	59	pat
6576	27	pat
6577	27	pat
6578	27	pat
6586	25	pat
6587	25	pat
6588	25	pat
6589	25	pat
6590	25	pat
6591	25	pat
6592	26	pat
6595	26	pat
6603	50	pat
6604	67	pat
6605	66	pat
6606	67	pat
6607	67	pat
6608	67	pat
6609	66	pat
6674	39	pat
6765	50	pat
6766	50	pat
6877	67	pat
6878	70	pat
6879	70	pat
6880	69	pat
6881	68	pat
6882	68	pat
6891	75	pat
6892	74	pat
6893	74	pat
6894	74	pat
6895	75	pat
6924	105	pat
6925	105	pat
6929	103	pat
6951	70	pat
7177	49	pat
7178	50	pat
7179	50	pat
7180	50	pat
7181	50	pat
7182	81	pat
7183	82	pat
7184	82	pat
7188	56	pat
7189	57	pat
7190	58	pat
7191	57	pat
7192	57	pat
7193	55	pat
7194	54	pat
7195	53	pat
7196	54	pat
7197	53	pat
7198	53	pat
7199	54	pat
7200	56	pat
7201	56	pat
7249	59	pat
7250	58	pat
7251	58	pat
7423	51	pat
7424	51	pat
7425	50	pat
7426	50	pat
7427	50	pat
7428	49	pat
7429	49	pat
7431	51	pat
7502	72	pat
7503	72	pat
7504	72	pat
7505	74	pat
7506	72	pat
7507	70	pat
7508	71	pat
7509	72	pat
7510	74	pat
7511	74	pat
7512	75	pat
7513	73	pat
7514	71	pat
7515	71	pat
7516	71	pat
7517	73	pat
7518	73	pat
7687	50	pat
7688	50	pat
7689	50	pat
7690	49	pat
7691	49	pat
7692	50	pat
7693	50	pat
7694	49	pat
7695	90	pat
7696	50	pat
7697	50	pat
7698	50	pat
7699	50	pat
7786	45	pat
7787	45	pat
7926	77	pat
7927	77	pat
7928	78	pat
7929	80	pat
7930	81	pat
7933	82	pat
7959	91	pat
7960	91	pat
7961	85	pat
7962	85	pat
7963	82	pat
7964	82	pat
8004	89	pat
8005	89	pat
8006	89	pat
8007	90	pat
8008	88	pat
8009	86	pat
8137	55	pat
8138	55	pat
8139	54	pat
8140	53	pat
8141	54	pat
8142	53	pat
8143	54	pat
8144	54	pat
8166	51	pat
8167	51	pat
8168	51	pat
8169	51	pat
8170	51	pat
8171	51	pat
8172	50	pat
8173	50	pat
8174	50	pat
8175	51	pat
8176	51	pat
8177	50	pat
8178	50	pat
8185	49	pat
8186	48	pat
8187	48	pat
8188	50	pat
8189	50	pat
8190	50	pat
8191	50	pat
8192	50	pat
8193	50	pat
8194	51	pat
8195	50	pat
8196	50	pat
8197	50	pat
8198	50	pat
8199	50	pat
8201	50	pat
8202	50	pat
8203	50	pat
8204	51	pat
8205	49	pat
8206	49	pat
8207	48	pat
8208	48	pat
8209	48	pat
8210	49	pat
8211	49	pat
8212	48	pat
8213	47	pat
8214	47	pat
8516	44	pat
8517	44	pat
8518	44	pat
8519	42	pat
8520	42	pat
8521	42	pat
8522	43	pat
8523	44	pat
8524	43	pat
8525	42	pat
8563	45	pat
8564	42	pat
8565	43	pat
8566	42	pat
8567	44	pat
8568	42	pat
8569	42	pat
8570	42	pat
8571	41	pat
8572	40	pat
8648	47	pat
8649	47	pat
8650	47	pat
8651	47	pat
8652	48	pat
8653	49	pat
8654	49	pat
8655	49	pat
8656	49	pat
8657	49	pat
8658	49	pat
8659	50	pat
8705	45	pat
8706	45	pat
8707	47	pat
8708	47	pat
8709	47	pat
8710	47	pat
8711	47	pat
8712	47	pat
8713	48	pat
8714	48	pat
8715	48	pat
8716	48	pat
8717	48	pat
8718	48	pat
8719	48	pat
8720	48	pat
8721	47	pat
8722	46	pat
8723	46	pat
8724	46	pat
8725	47	pat
8726	42	pat
8727	42	pat
8728	41	pat
8729	41	pat
8730	40	pat
8731	40	pat
8732	40	pat
8734	42	pat
8735	44	pat
8736	44	pat
8737	44	pat
8738	44	pat
8739	45	pat
8740	45	pat
8741	44	pat
8742	45	pat
8743	44	pat
8765	51	pat
8766	49	pat
8767	48	pat
8768	48	pat
8769	48	pat
8770	47	pat
8771	46	pat
8772	47	pat
8773	46	pat
8775	45	pat
8776	45	pat
8777	45	pat
8778	45	pat
8779	46	pat
8780	46	pat
8781	47	pat
8782	47	pat
8783	47	pat
8784	48	pat
8785	48	pat
8786	48	pat
8787	48	pat
8788	49	pat
8789	49	pat
8790	49	pat
8793	49	pat
8794	49	pat
8821	23	pat
8822	22	pat
8823	22	pat
8824	23	pat
8825	22	pat
8826	22	pat
8828	22	pat
8829	22	pat
8831	22	pat
8841	23	pat
8853	23	pat
8854	23	pat
8855	24	pat
8856	24	pat
8871	26	pat
9033	46	pat
9034	45	pat
9035	46	pat
9036	46	pat
9037	46	pat
9038	46	pat
9039	47	pat
9040	48	pat
9041	48	pat
9042	50	pat
9043	51	pat
9044	51	pat
9045	51	pat
9046	51	pat
9047	51	pat
9048	52	pat
9049	51	pat
9050	52	pat
9051	51	pat
9052	52	pat
9098	44	pat
9099	46	pat
9100	45	pat
9101	45	pat
9102	45	pat
9103	45	pat
9104	45	pat
9105	45	pat
9106	45	pat
9107	46	pat
9108	45	pat
9109	45	pat
9110	45	pat
9111	45	pat
9112	44	pat
9113	44	pat
9194	42	pat
9195	44	pat
9196	44	pat
9197	45	pat
9200	50	pat
9201	47	pat
9202	46	pat
9267	55	pat
9268	52	pat
9292	54	pat
9355	58	pat
9356	58	pat
9357	59	pat
9358	59	pat
9359	59	pat
9360	59	pat
9361	59	pat
9362	58	pat
9363	58	pat
9526	18	pat
9527	18	pat
9528	18	pat
9529	17	pat
9530	17	pat
9531	18	pat
9532	28	pat
9533	27	pat
9534	28	pat
9535	27	pat
9536	27	pat
9537	27	pat
9538	29	pat
9539	29	pat
9626	50	pat
9627	50	pat
9628	50	pat
9629	49	pat
9630	49	pat
9632	50	pat
9633	51	pat
9634	50	pat
9635	50	pat
9636	51	pat
9637	54	pat
9638	53	pat
9639	54	pat
9664	58	pat
9665	58	pat
9669	59	pat
9670	59	pat
9671	59	pat
9672	59	pat
9673	91	pat
9674	88	pat
9675	89	pat
9676	89	pat
9677	86	pat
9678	85	pat
9679	84	pat
9680	83	pat
9681	83	pat
9682	85	pat
9683	85	pat
9684	84	pat
9685	83	pat
9686	83	pat
9687	83	pat
9688	83	pat
9689	84	pat
9690	84	pat
9712	56	pat
9713	56	pat
9714	56	pat
9715	57	pat
9716	84	pat
9717	86	pat
9721	55	pat
9722	55	pat
9723	54	pat
9724	54	pat
9725	54	pat
9726	53	pat
9727	53	pat
9728	53	pat
9729	53	pat
9730	53	pat
9731	53	pat
9732	54	pat
9733	54	pat
9734	54	pat
9735	53	pat
9736	53	pat
9737	52	pat
9738	52	pat
9739	52	pat
9740	53	pat
9741	53	pat
9742	53	pat
9743	54	pat
9744	53	pat
9745	53	pat
9746	53	pat
9792	36	pat
9793	37	pat
9794	37	pat
9795	36	pat
9796	36	pat
9797	36	pat
9798	35	pat
9799	35	pat
9800	35	pat
9862	36	pat
9863	35	pat
9864	35	pat
9865	36	pat
9866	37	pat
9867	37	pat
9868	36	pat
9869	36	pat
9870	36	pat
9871	36	pat
9872	35	pat
9873	35	pat
9874	32	pat
9875	32	pat
9876	32	pat
9877	32	pat
9878	31	pat
9879	31	pat
9880	31	pat
9881	31	pat
9882	31	pat
9883	31	pat
9884	31	pat
9885	31	pat
9886	32	pat
9887	32	pat
9888	32	pat
9889	32	pat
9890	31	pat
9891	30	pat
9892	30	pat
9893	29	pat
9894	29	pat
9895	30	pat
9896	30	pat
9897	30	pat
9898	30	pat
9899	32	pat
9900	31	pat
9901	31	pat
9902	30	pat
9903	30	pat
9904	30	pat
9905	30	pat
9995	13	pat
9996	13	pat
9997	13	pat
9998	13	pat
9999	13	pat
10043	42	pat
10047	44	pat
10048	44	pat
10049	44	pat
10050	44	pat
10052	44	pat
10053	44	pat
10054	43	pat
10055	43	pat
10056	43	pat
10057	43	pat
10058	44	pat
10059	43	pat
10060	43	pat
10061	85	pat
10062	84	pat
10063	85	pat
10064	85	pat
10065	86	pat
10066	86	pat
10067	86	pat
10068	85	pat
10069	84	pat
10070	84	pat
10071	84	pat
10072	84	pat
10073	84	pat
10081	86	pat
10082	43	pat
10083	43	pat
10084	42	pat
10085	42	pat
10086	42	pat
10087	44	pat
10088	44	pat
10089	44	pat
10090	44	pat
10091	45	pat
10092	45	pat
10093	45	pat
10094	46	pat
10095	46	pat
10096	47	pat
10097	47	pat
10098	46	pat
10099	47	pat
10100	47	pat
10101	48	pat
10102	50	pat
10103	50	pat
10104	50	pat
10105	50	pat
10106	50	pat
10107	50	pat
10108	52	pat
10109	52	pat
10110	52	pat
10111	52	pat
10112	52	pat
10113	53	pat
10114	53	pat
10115	51	pat
10116	52	pat
10117	52	pat
10118	52	pat
10119	54	pat
10120	55	pat
10121	55	pat
10122	55	pat
10124	56	pat
10125	56	pat
10126	56	pat
10189	104	pat
10211	20	pat
10212	20	pat
10320	53	pat
10321	52	pat
10322	52	pat
10323	52	pat
10324	52	pat
10325	50	pat
10326	53	pat
10327	52	pat
10328	51	pat
10329	51	pat
10330	52	pat
10331	51	pat
10332	52	pat
10333	51	pat
10334	81	pat
10335	79	pat
10336	81	pat
10337	81	pat
10338	82	pat
10339	81	pat
10341	84	pat
10419	27	pat
10420	27	pat
10421	27	pat
10422	27	pat
10423	27	pat
10424	27	pat
10425	27	pat
10426	28	pat
10427	26	pat
10428	26	pat
10429	26	pat
10430	58	pat
10431	58	pat
10432	59	pat
10433	58	pat
10434	59	pat
10439	59	pat
10440	59	pat
10441	59	pat
10442	58	pat
10443	58	pat
10444	99	pat
10445	99	pat
10446	97	pat
10447	96	pat
10448	97	pat
10449	98	pat
10450	99	pat
10451	29	pat
10452	28	pat
10453	28	pat
10454	28	pat
10455	28	pat
10456	29	pat
10457	29	pat
10458	29	pat
10459	28	pat
10460	28	pat
10461	28	pat
10462	28	pat
10463	28	pat
10464	28	pat
10465	28	pat
10466	28	pat
10497	27	pat
10498	28	pat
10499	28	pat
10500	27	pat
10501	28	pat
10502	66	pat
10503	66	pat
10517	70	pat
10519	70	pat
10520	72	pat
10521	73	pat
10522	74	pat
10523	73	pat
10524	71	pat
10525	73	pat
10526	73	pat
10527	74	pat
10528	73	pat
10529	73	pat
10530	73	pat
10531	73	pat
10532	72	pat
10533	70	pat
10534	69	pat
10535	68	pat
10536	68	pat
10537	69	pat
10538	104	pat
10539	104	pat
10540	104	pat
10541	104	pat
10542	71	pat
10543	71	pat
10544	71	pat
10545	72	pat
10546	72	pat
10547	72	pat
10548	72	pat
10549	72	pat
10550	76	pat
10551	74	pat
10552	74	pat
10553	76	pat
10554	73	pat
10555	73	pat
10556	71	pat
10557	71	pat
10558	71	pat
10559	71	pat
10560	70	pat
10561	67	pat
10562	67	pat
10563	66	pat
10564	66	pat
10565	64	pat
10566	64	pat
10567	63	pat
10578	61	pat
10579	61	pat
10580	61	pat
10581	62	pat
10582	61	pat
10583	62	pat
10584	63	pat
10585	63	pat
10586	63	pat
10587	63	pat
10588	63	pat
10589	63	pat
10590	63	pat
10591	64	pat
10592	64	pat
10593	64	pat
10594	64	pat
10595	65	pat
10596	64	pat
10597	63	pat
10598	61	pat
10599	61	pat
10600	64	pat
10601	64	pat
10602	64	pat
10603	65	pat
10604	63	pat
10607	63	pat
10608	63	pat
10609	64	pat
10610	64	pat
10611	63	pat
10612	64	pat
10613	64	pat
10614	64	pat
10615	64	pat
10616	63	pat
10617	63	pat
10618	60	pat
10619	60	pat
10620	60	pat
10621	97	pat
10622	96	pat
10623	95	pat
10624	95	pat
10625	93	pat
10626	95	pat
10627	95	pat
10628	96	pat
10629	91	pat
10630	91	pat
10633	59	pat
10634	58	pat
10635	58	pat
10636	57	pat
10637	58	pat
10638	58	pat
10639	59	pat
10640	59	pat
10641	60	pat
10642	59	pat
10643	59	pat
10644	60	pat
10645	58	pat
10646	57	pat
10647	56	pat
10648	56	pat
10649	56	pat
10650	59	pat
10651	59	pat
10652	60	pat
10653	58	pat
10660	59	pat
10661	58	pat
10662	56	pat
10663	56	pat
10664	56	pat
10665	57	pat
10666	57	pat
10667	60	pat
10692	23	pat
10693	23	pat
10694	23	pat
10695	22	pat
10696	22	pat
10697	23	pat
10698	23	pat
10699	23	pat
10700	23	pat
10704	23	pat
10705	23	pat
10706	23	pat
10707	23	pat
10708	22	pat
10709	22	pat
10710	22	pat
10711	22	pat
10712	22	pat
10737	25	pat
10738	25	pat
10739	26	pat
10740	25	pat
10741	25	pat
10742	25	pat
10743	25	pat
10744	25	pat
10745	25	pat
10748	25	pat
10749	25	pat
10750	25	pat
10751	24	pat
10752	24	pat
10753	24	pat
10754	24	pat
10755	24	pat
10756	24	pat
10757	24	pat
10758	24	pat
10759	27	pat
10760	25	pat
10761	24	pat
10762	24	pat
10763	24	pat
10764	24	pat
10765	24	pat
10766	24	pat
10767	26	pat
10768	27	pat
10769	28	pat
10770	49	pat
10771	50	pat
10772	49	pat
10773	79	pat
10774	25	pat
10775	25	pat
10777	25	pat
10778	25	pat
10779	25	pat
10780	25	pat
10781	25	pat
10782	25	pat
10783	25	pat
10784	25	pat
10785	25	pat
10786	26	pat
10787	26	pat
10788	25	pat
10789	25	pat
10790	25	pat
10791	25	pat
10792	25	pat
10794	25	pat
10804	24	pat
10805	24	pat
10806	24	pat
10807	24	pat
10808	25	pat
10809	25	pat
10810	25	pat
10811	23	pat
10812	23	pat
10813	22	pat
10814	22	pat
10840	29	pat
10841	28	pat
10842	28	pat
10843	28	pat
10844	28	pat
10846	29	pat
10847	29	pat
10848	30	pat
10849	29	pat
10850	29	pat
10851	29	pat
10852	29	pat
10853	28	pat
10854	28	pat
10855	29	pat
10856	29	pat
10857	28	pat
10858	28	pat
10859	28	pat
10860	28	pat
10861	27	pat
10862	27	pat
10863	27	pat
10864	27	pat
10865	27	pat
10866	27	pat
10872	55	pat
10873	55	pat
10874	32	pat
10875	32	pat
10876	31	pat
10877	31	pat
10878	33	pat
10879	33	pat
10880	33	pat
10881	33	pat
10882	33	pat
10883	32	pat
10884	32	pat
10885	32	pat
10886	32	pat
10887	32	pat
10888	33	pat
10889	33	pat
10890	33	pat
10891	33	pat
10892	33	pat
10893	33	pat
10894	33	pat
10895	33	pat
10896	32	pat
10897	32	pat
10898	32	pat
10899	32	pat
10900	32	pat
10901	32	pat
10902	32	pat
10903	32	pat
10904	32	pat
10905	32	pat
10906	31	pat
10907	32	pat
10908	32	pat
10909	32	pat
10910	31	pat
10911	30	pat
10912	30	pat
10913	30	pat
10914	30	pat
10915	31	pat
10916	31	pat
10917	31	pat
10918	31	pat
10919	31	pat
10920	31	pat
10921	31	pat
10922	31	pat
10923	30	pat
10924	30	pat
10925	30	pat
10926	30	pat
10927	30	pat
10928	30	pat
10929	30	pat
10930	30	pat
10931	31	pat
10932	31	pat
10933	30	pat
10934	29	pat
10935	29	pat
10936	29	pat
10937	29	pat
10938	29	pat
10939	29	pat
10940	29	pat
10941	29	pat
10942	29	pat
10943	29	pat
10944	29	pat
10951	27	pat
10952	27	pat
10953	27	pat
10954	27	pat
10955	27	pat
10956	27	pat
10957	27	pat
10958	27	pat
10959	26	pat
10960	26	pat
10961	26	pat
10962	25	pat
10963	25	pat
10964	25	pat
10965	25	pat
10966	25	pat
10967	25	pat
10968	25	pat
10969	26	pat
10970	26	pat
10971	26	pat
10972	26	pat
10973	26	pat
10974	26	pat
10975	26	pat
10976	26	pat
10977	26	pat
10978	26	pat
10979	26	pat
10980	25	pat
10981	25	pat
10982	25	pat
10983	24	pat
10984	24	pat
10985	24	pat
10986	24	pat
10987	24	pat
10988	23	pat
10989	23	pat
10990	23	pat
10991	22	pat
10992	23	pat
10993	23	pat
10994	23	pat
10995	22	pat
10996	22	pat
10997	22	pat
10998	22	pat
10999	22	pat
11000	50	pat
11001	50	pat
11002	24	pat
11003	24	pat
11004	24	pat
11005	24	pat
11006	24	pat
11007	24	pat
11008	24	pat
11009	25	pat
11010	25	pat
11011	25	pat
11012	25	pat
11013	27	pat
11014	27	pat
11016	26	pat
11037	25	pat
11038	25	pat
11039	25	pat
11040	25	pat
11041	25	pat
11042	25	pat
11084	24	pat
11111	44	pat
11112	44	pat
11113	45	pat
11114	44	pat
11115	45	pat
11116	46	pat
11117	45	pat
11118	45	pat
11140	49	pat
11141	50	pat
11142	77	pat
11143	76	pat
11144	78	pat
11145	81	pat
11146	79	pat
11147	79	pat
11148	80	pat
11149	80	pat
11150	47	pat
11151	48	pat
11152	48	pat
11153	50	pat
11154	51	pat
11155	51	pat
11156	52	pat
11157	52	pat
11158	53	pat
11180	54	pat
11181	54	pat
11182	54	pat
11183	54	pat
11184	55	pat
11185	55	pat
11186	54	pat
11187	53	pat
11188	53	pat
11189	53	pat
